"Date","Fuel_Price","CPI"
"01/07/2011",3.524,216.7257388
"01/07/2011",3.524,218.5467052
"01/07/2011",3.524,218.5937514
"01/07/2011",3.524,218.7796415
"01/07/2011",3.597,193.0930552
"01/07/2011",3.613,129.0894
"01/07/2011",3.748,139.36375
"01/07/2011",3.748,185.9119885
"01/07/2011",3.748,208.3346432
"01/07/2011",3.815,135.4468
"01/07/2011",3.815,139.36375
"01/07/2011",3.842,129.0894
"01/07/2011",3.916,135.4468
"01/07/2011",3.916,139.36375
"08/07/2011",3.44,214.0245556
"08/07/2011",3.469,129.1125
"08/07/2011",3.48,207.1152738
"08/07/2011",3.48,214.0245556
"08/07/2011",3.48,214.9296249
"08/07/2011",3.48,215.2771754
"08/07/2011",3.48,215.8409491
"08/07/2011",3.48,216.8200275
"08/07/2011",3.48,218.6424704
"08/07/2011",3.48,218.6895548
"08/07/2011",3.48,218.8755955
"08/07/2011",3.54,193.1878448
"08/07/2011",3.563,129.1125
"08/07/2011",3.705,129.1125
"08/07/2011",3.711,139.5442083
"08/07/2011",3.711,186.032016
"08/07/2011",3.711,208.4386847
"08/07/2011",3.784,135.6283333
"08/07/2011",3.784,139.5442083
"08/07/2011",3.793,129.1125
"08/07/2011",3.886,135.6283333
"08/07/2011",3.886,139.5442083
"15/07/2011",3.532,193.3125484
"15/07/2011",3.55,214.1083654
"15/07/2011",3.553,129.1338387
"15/07/2011",3.563,129.1338387
"15/07/2011",3.575,207.1940691
"15/07/2011",3.575,214.1083654
"15/07/2011",3.575,215.0134426
"15/07/2011",3.575,215.3611087
"15/07/2011",3.575,215.9250696
"15/07/2011",3.575,216.9044732
"15/07/2011",3.575,218.7275216
"15/07/2011",3.575,218.7746217
"15/07/2011",3.575,218.9607242
"15/07/2011",3.692,129.1338387
"15/07/2011",3.76,139.7006325
"15/07/2011",3.76,186.1399808
"15/07/2011",3.76,208.5309337
"15/07/2011",3.779,129.1338387
"15/07/2011",3.827,135.7837419
"15/07/2011",3.827,139.7006325
"15/07/2011",3.915,135.7837419
"15/07/2011",3.915,139.7006325
"22/07/2011",3.545,193.5120367
"22/07/2011",3.563,129.1507742
"22/07/2011",3.627,129.1507742
"22/07/2011",3.637,214.1713416
"22/07/2011",3.651,207.2538111
"22/07/2011",3.651,214.1713416
"22/07/2011",3.651,215.0749122
"22/07/2011",3.651,215.4222784
"22/07/2011",3.651,215.985753
"22/07/2011",3.651,216.964312
"22/07/2011",3.651,218.7857881
"22/07/2011",3.651,218.8328475
"22/07/2011",3.651,219.0187895
"22/07/2011",3.697,129.1507742
"22/07/2011",3.794,129.1507742
"22/07/2011",3.811,139.7969712
"22/07/2011",3.811,186.2177885
"22/07/2011",3.811,208.5937018
"22/07/2011",3.882,135.8738387
"22/07/2011",3.882,139.7969712
"22/07/2011",3.972,135.8738387
"22/07/2011",3.972,139.7969712
"29/07/2011",3.547,193.711525
"29/07/2011",3.574,129.1677097
"29/07/2011",3.659,129.1677097
"29/07/2011",3.66,214.2343177
"29/07/2011",3.682,207.313553
"29/07/2011",3.682,214.2343177
"29/07/2011",3.682,215.1363819
"29/07/2011",3.682,215.4834482
"29/07/2011",3.682,216.0464364
"29/07/2011",3.682,217.0241507
"29/07/2011",3.682,218.8440545
"29/07/2011",3.682,218.8910733
"29/07/2011",3.682,219.0768548
"29/07/2011",3.694,129.1677097
"29/07/2011",3.805,129.1677097
"29/07/2011",3.829,139.8933099
"29/07/2011",3.829,186.2955962
"29/07/2011",3.829,208.6564699
"29/07/2011",3.898,135.9639355
"29/07/2011",3.898,139.8933099
"29/07/2011",4.004,135.9639355
"29/07/2011",4.004,139.8933099
"05/08/2011",3.554,193.9110133
"05/08/2011",3.595,129.1846452
"05/08/2011",3.652,214.2972939
"05/08/2011",3.662,129.1846452
"05/08/2011",3.684,207.3732949
"05/08/2011",3.684,214.2972939
"05/08/2011",3.684,215.1978515
"05/08/2011",3.684,215.544618
"05/08/2011",3.684,216.1071198
"05/08/2011",3.684,217.0839894
"05/08/2011",3.684,218.9023209
"05/08/2011",3.684,218.9492991
"05/08/2011",3.684,219.1349201
"05/08/2011",3.803,129.1846452
"05/08/2011",3.842,139.9896486
"05/08/2011",3.842,186.3734038
"05/08/2011",3.842,208.719238
"05/08/2011",3.903,136.0540323
"05/08/2011",3.903,139.9896486
"05/08/2011",4.02,136.0540323
"05/08/2011",4.02,139.9896486
"12/08/2011",3.542,194.1105017
"12/08/2011",3.606,129.2015806
"12/08/2011",3.608,214.3602701
"12/08/2011",3.617,129.2015806
"12/08/2011",3.638,207.4330369
"12/08/2011",3.638,214.3602701
"12/08/2011",3.638,215.2593211
"12/08/2011",3.638,215.6057878
"12/08/2011",3.638,216.1678032
"12/08/2011",3.638,217.1438281
"12/08/2011",3.638,218.9605873
"12/08/2011",3.638,219.0075249
"12/08/2011",3.638,219.1929854
"12/08/2011",3.701,129.2015806
"12/08/2011",3.794,129.2015806
"12/08/2011",3.812,140.0859873
"12/08/2011",3.812,186.4512115
"12/08/2011",3.812,208.7820061
"12/08/2011",3.88,136.144129
"12/08/2011",3.88,140.0859873
"12/08/2011",3.995,136.144129
"12/08/2011",3.995,140.0859873
"19/08/2011",3.499,194.2500634
"19/08/2011",3.534,214.4239935
"19/08/2011",3.55,129.2405806
"19/08/2011",3.554,207.4953088
"19/08/2011",3.554,214.4239935
"19/08/2011",3.554,215.3229307
"19/08/2011",3.554,215.6693107
"19/08/2011",3.554,216.2311855
"19/08/2011",3.554,217.2069662
"19/08/2011",3.554,219.023271
"19/08/2011",3.554,219.0701968
"19/08/2011",3.554,219.2556109
"19/08/2011",3.578,129.2405806
"19/08/2011",3.743,129.2405806
"19/08/2011",3.747,140.1289205
"19/08/2011",3.747,186.5093071
"19/08/2011",3.747,208.8424359
"19/08/2011",3.82,136.183129
"19/08/2011",3.82,140.1289205
"19/08/2011",3.942,136.183129
"19/08/2011",3.942,140.1289205
"26/08/2011",3.485,194.3796374
"26/08/2011",3.501,214.4878416
"26/08/2011",3.523,129.2832581
"26/08/2011",3.523,207.5580023
"26/08/2011",3.523,214.4878416
"26/08/2011",3.523,215.386897
"26/08/2011",3.523,215.7332258
"26/08/2011",3.523,216.2950176
"26/08/2011",3.523,217.2706543
"26/08/2011",3.523,219.0866908
"26/08/2011",3.523,219.1336097
"26/08/2011",3.523,219.3189965
"26/08/2011",3.57,129.2832581
"26/08/2011",3.663,129.2832581
"26/08/2011",3.704,140.1629528
"26/08/2011",3.704,186.5641172
"26/08/2011",3.704,208.902476
"26/08/2011",3.74,129.2832581
"26/08/2011",3.796,136.2136129
"26/08/2011",3.796,140.1629528
"26/08/2011",3.906,136.2136129
"26/08/2011",3.906,140.1629528
"02/09/2011",3.481,214.5516896
"02/09/2011",3.511,194.5092113
"02/09/2011",3.533,129.3259355
"02/09/2011",3.533,207.6206959
"02/09/2011",3.533,214.5516896
"02/09/2011",3.533,215.4508632
"02/09/2011",3.533,215.7971409
"02/09/2011",3.533,216.3588498
"02/09/2011",3.533,217.3343423
"02/09/2011",3.533,219.1501106
"02/09/2011",3.533,219.1970226
"02/09/2011",3.533,219.382382
"02/09/2011",3.58,129.3259355
"02/09/2011",3.703,140.196985
"02/09/2011",3.703,186.6189274
"02/09/2011",3.703,208.9625161
"02/09/2011",3.784,136.2440968
"02/09/2011",3.784,140.196985
"02/09/2011",3.798,129.3259355
"02/09/2011",3.879,136.2440968
"02/09/2011",3.879,140.196985
"09/09/2011",3.499,214.6155376
"09/09/2011",3.546,207.6833894
"09/09/2011",3.546,214.6155376
"09/09/2011",3.546,215.5148295
"09/09/2011",3.546,215.861056
"09/09/2011",3.546,216.4226819
"09/09/2011",3.546,217.3980304
"09/09/2011",3.546,219.2135305
"09/09/2011",3.546,219.2604355
"09/09/2011",3.546,219.4457675
"09/09/2011",3.554,129.3686129
"09/09/2011",3.566,194.6387853
"09/09/2011",3.619,129.3686129
"09/09/2011",3.738,140.2310173
"09/09/2011",3.738,186.6737376
"09/09/2011",3.738,209.0225562
"09/09/2011",3.771,129.3686129
"09/09/2011",3.809,136.2745806
"09/09/2011",3.809,140.2310173
"09/09/2011",3.913,129.3686129
"09/09/2011",3.93,136.2745806
"09/09/2011",3.93,140.2310173
"16/09/2011",3.473,214.7934111
"16/09/2011",3.526,207.8527143
"16/09/2011",3.526,214.7934111
"16/09/2011",3.526,215.6944378
"16/09/2011",3.526,216.0410526
"16/09/2011",3.526,216.6033083
"16/09/2011",3.526,217.5797506
"16/09/2011",3.526,219.3972867
"16/09/2011",3.526,219.4442443
"16/09/2011",3.526,219.6297841
"16/09/2011",3.532,129.4306
"16/09/2011",3.596,194.7419707
"16/09/2011",3.641,129.4306
"16/09/2011",3.742,140.2735
"16/09/2011",3.742,186.8024
"16/09/2011",3.742,209.1893892
"16/09/2011",3.784,129.4306
"16/09/2011",3.809,136.3145
"16/09/2011",3.809,140.2735
"16/09/2011",3.918,129.4306
"16/09/2011",3.937,136.3145
"16/09/2011",3.937,140.2735
"23/09/2011",3.441,215.1233185
"23/09/2011",3.467,208.1642143
"23/09/2011",3.467,215.1233185
"23/09/2011",3.467,216.0282356
"23/09/2011",3.467,216.3758246
"23/09/2011",3.467,216.9396605
"23/09/2011",3.467,217.9188471
"23/09/2011",3.467,219.7414914
"23/09/2011",3.467,219.788581
"23/09/2011",3.467,219.9746423
"23/09/2011",3.473,129.5183333
"23/09/2011",3.581,194.8099713
"23/09/2011",3.648,129.5183333
"23/09/2011",3.711,140.32725
"23/09/2011",3.711,187.0295321
"23/09/2011",3.711,209.4986126
"23/09/2011",3.758,136.367
"23/09/2011",3.758,140.32725
"23/09/2011",3.789,129.5183333
"23/09/2011",3.899,136.367
"23/09/2011",3.899,140.32725
"30/09/2011",3.328,215.4532259
"30/09/2011",3.355,208.4757143
"30/09/2011",3.355,215.4532259
"30/09/2011",3.355,216.3620333
"30/09/2011",3.355,216.7105965
"30/09/2011",3.355,217.2760127
"30/09/2011",3.355,218.2579435
"30/09/2011",3.355,220.085696
"30/09/2011",3.355,220.1329176
"30/09/2011",3.355,220.3195004
"30/09/2011",3.371,129.6060667
"30/09/2011",3.538,194.8779718
"30/09/2011",3.623,129.6060667
"30/09/2011",3.645,140.381
"30/09/2011",3.645,187.2566641
"30/09/2011",3.645,209.807836
"30/09/2011",3.684,136.4195
"30/09/2011",3.684,140.381
"30/09/2011",3.858,136.4195
"30/09/2011",3.858,140.381
"30/09/2011",3.877,129.6060667
"07/10/2011",3.262,215.7831333
"07/10/2011",3.285,208.7872143
"07/10/2011",3.285,215.7831333
"07/10/2011",3.285,216.6958311
"07/10/2011",3.285,217.0453684
"07/10/2011",3.285,217.6123648
"07/10/2011",3.285,218.59704
"07/10/2011",3.285,220.4299007
"07/10/2011",3.285,220.4772543
"07/10/2011",3.285,220.6643585
"07/10/2011",3.299,129.6938
"07/10/2011",3.498,194.9459724
"07/10/2011",3.583,140.43475
"07/10/2011",3.583,187.4837962
"07/10/2011",3.583,210.1170595
"07/10/2011",3.592,129.6938
"07/10/2011",3.633,136.472
"07/10/2011",3.633,140.43475
"07/10/2011",3.775,136.472
"07/10/2011",3.775,140.43475
"07/10/2011",3.827,129.6938
"14/10/2011",3.234,216.0885258
"14/10/2011",3.274,209.0752166
"14/10/2011",3.274,216.0885258
"14/10/2011",3.274,217.0048261
"14/10/2011",3.274,217.3552733
"14/10/2011",3.274,217.9237458
"14/10/2011",3.274,218.9109844
"14/10/2011",3.274,220.7486167
"14/10/2011",3.274,220.7960935
"14/10/2011",3.274,220.9836849
"14/10/2011",3.283,129.7706452
"14/10/2011",3.491,195.0261012
"14/10/2011",3.541,140.4784194
"14/10/2011",3.541,187.6917481
"14/10/2011",3.541,210.4027602
"14/10/2011",3.567,129.7706452
"14/10/2011",3.583,136.5150968
"14/10/2011",3.583,140.4784194
"14/10/2011",3.698,129.7706452
"14/10/2011",3.744,136.5150968
"14/10/2011",3.744,140.4784194
"14/10/2011",3.805,129.7706452
"21/10/2011",3.308,216.2468287
"21/10/2011",3.353,209.2222327
"21/10/2011",3.353,216.2468287
"21/10/2011",3.353,217.1650042
"21/10/2011",3.353,217.5159762
"21/10/2011",3.353,218.0852999
"21/10/2011",3.353,219.0740167
"21/10/2011",3.353,220.9144005
"21/10/2011",3.353,220.9619484
"21/10/2011",3.353,221.1498206
"21/10/2011",3.361,129.7821613
"21/10/2011",3.548,195.1789994
"21/10/2011",3.57,140.4616048
"21/10/2011",3.57,187.7846197
"21/10/2011",3.57,210.5473252
"21/10/2011",3.579,129.7821613
"21/10/2011",3.618,136.5017742
"21/10/2011",3.618,140.4616048
"21/10/2011",3.757,136.5017742
"21/10/2011",3.757,140.4616048
"21/10/2011",3.842,129.7821613
"28/10/2011",3.306,216.4051315
"28/10/2011",3.362,129.7936774
"28/10/2011",3.372,209.3692488
"28/10/2011",3.372,216.4051315
"28/10/2011",3.372,217.3251824
"28/10/2011",3.372,217.6766791
"28/10/2011",3.372,218.2468539
"28/10/2011",3.372,219.237049
"28/10/2011",3.372,221.0801842
"28/10/2011",3.372,221.1278032
"28/10/2011",3.372,221.3159563
"28/10/2011",3.55,195.3318977
"28/10/2011",3.567,129.7936774
"28/10/2011",3.569,140.4447903
"28/10/2011",3.569,187.8774913
"28/10/2011",3.569,210.6918901
"28/10/2011",3.604,136.4884516
"28/10/2011",3.604,140.4447903
"28/10/2011",3.727,129.7936774
"28/10/2011",3.757,136.4884516
"28/10/2011",3.757,140.4447903
"28/10/2011",3.843,129.7936774
"04/11/2011",3.287,216.5634344
"04/11/2011",3.322,129.8051935
"04/11/2011",3.332,209.516265
"04/11/2011",3.332,216.5634344
"04/11/2011",3.332,217.4853605
"04/11/2011",3.332,217.837382
"04/11/2011",3.332,218.408408
"04/11/2011",3.332,219.4000812
"04/11/2011",3.332,221.245968
"04/11/2011",3.332,221.2936581
"04/11/2011",3.332,221.4820921
"04/11/2011",3.527,195.4847959
"04/11/2011",3.538,129.8051935
"04/11/2011",3.551,140.4279758
"04/11/2011",3.551,187.9703629
"04/11/2011",3.551,210.8364551
"04/11/2011",3.586,136.475129
"04/11/2011",3.586,140.4279758
"04/11/2011",3.738,136.475129
"04/11/2011",3.738,140.4279758
"04/11/2011",3.828,129.8051935
"11/11/2011",3.254,216.7217373
"11/11/2011",3.286,129.8167097
"11/11/2011",3.297,209.6632811
"11/11/2011",3.297,216.7217373
"11/11/2011",3.297,217.6455387
"11/11/2011",3.297,217.9980849
"11/11/2011",3.297,218.5699621
"11/11/2011",3.297,219.5631135
"11/11/2011",3.297,221.4117517
"11/11/2011",3.297,221.4595129
"11/11/2011",3.297,221.6482278
"11/11/2011",3.505,195.6376941
"11/11/2011",3.513,129.8167097
"11/11/2011",3.53,140.4111613
"11/11/2011",3.53,188.0632345
"11/11/2011",3.53,210.9810201
"11/11/2011",3.57,136.4618065
"11/11/2011",3.57,140.4111613
"11/11/2011",3.677,129.8167097
"11/11/2011",3.719,136.4618065
"11/11/2011",3.719,140.4111613
"11/11/2011",3.824,129.8167097
"18/11/2011",3.26,216.9395861
"18/11/2011",3.294,129.8268333
"18/11/2011",3.308,209.8651071
"18/11/2011",3.308,216.9395861
"18/11/2011",3.308,217.8670218
"18/11/2011",3.308,218.2205088
"18/11/2011",3.308,218.793912
"18/11/2011",3.308,219.7897137
"18/11/2011",3.308,221.6432852
"18/11/2011",3.308,221.6911738
"18/11/2011",3.308,221.8803923
"18/11/2011",3.479,195.7184713
"18/11/2011",3.489,129.8268333
"18/11/2011",3.53,140.4127857
"18/11/2011",3.53,188.1983654
"18/11/2011",3.53,211.1847207
"18/11/2011",3.571,136.4666667
"18/11/2011",3.571,140.4127857
"18/11/2011",3.669,129.8268333
"18/11/2011",3.717,136.4666667
"18/11/2011",3.717,140.4127857
"18/11/2011",3.813,129.8268333
"25/11/2011",3.181,217.1812533
"25/11/2011",3.225,129.8364
"25/11/2011",3.236,210.0888571
"25/11/2011",3.236,217.1812533
"25/11/2011",3.236,218.1130269
"25/11/2011",3.236,218.4676211
"25/11/2011",3.236,219.0428204
"25/11/2011",3.236,220.0417412
"25/11/2011",3.236,221.9011185
"25/11/2011",3.236,221.9491571
"25/11/2011",3.236,222.1389683
"25/11/2011",3.424,195.7704
"25/11/2011",3.445,129.8364
"25/11/2011",3.492,140.4217857
"25/11/2011",3.492,188.3504
"25/11/2011",3.492,211.4120757
"25/11/2011",3.536,136.4788
"25/11/2011",3.536,140.4217857
"25/11/2011",3.622,129.8364
"25/11/2011",3.689,136.4788
"25/11/2011",3.689,140.4217857
"25/11/2011",3.76,129.8364
"02/12/2011",3.164,217.4229206
"02/12/2011",3.172,210.3126071
"02/12/2011",3.172,217.4229206
"02/12/2011",3.172,218.3590319
"02/12/2011",3.172,218.7147333
"02/12/2011",3.172,219.2917287
"02/12/2011",3.172,220.2937686
"02/12/2011",3.172,222.1589519
"02/12/2011",3.172,222.2071405
"02/12/2011",3.172,222.3975443
"02/12/2011",3.176,129.8459667
"02/12/2011",3.378,195.8223287
"02/12/2011",3.389,129.8459667
"02/12/2011",3.452,140.4307857
"02/12/2011",3.452,188.5024346
"02/12/2011",3.452,211.6394306
"02/12/2011",3.501,136.4909333
"02/12/2011",3.501,140.4307857
"02/12/2011",3.666,136.4909333
"02/12/2011",3.666,140.4307857
"02/12/2011",3.701,129.8459667
"09/12/2011",3.147,217.6645878
"09/12/2011",3.153,129.8555333
"09/12/2011",3.158,210.5363571
"09/12/2011",3.158,217.6645878
"09/12/2011",3.158,218.605037
"09/12/2011",3.158,218.9618456
"09/12/2011",3.158,219.540637
"09/12/2011",3.158,220.5457961
"09/12/2011",3.158,222.4167852
"09/12/2011",3.158,222.4651238
"09/12/2011",3.158,222.6561203
"09/12/2011",3.331,195.8742575
"09/12/2011",3.341,129.8555333
"09/12/2011",3.415,140.4397857
"09/12/2011",3.415,188.6544692
"09/12/2011",3.415,211.8667856
"09/12/2011",3.47,136.5030667
"09/12/2011",3.47,140.4397857
"09/12/2011",3.627,136.5030667
"09/12/2011",3.627,140.4397857
"09/12/2011",3.644,129.8555333
"16/12/2011",3.133,217.8781339
"16/12/2011",3.149,129.8980645
"16/12/2011",3.159,210.7365392
"16/12/2011",3.159,217.8781339
"16/12/2011",3.159,218.8217928
"16/12/2011",3.159,219.1794533
"16/12/2011",3.159,219.7596266
"16/12/2011",3.159,220.7671856
"16/12/2011",3.159,222.6426418
"16/12/2011",3.159,222.6910959
"16/12/2011",3.159,222.8825484
"16/12/2011",3.266,195.9841685
"16/12/2011",3.282,129.8980645
"16/12/2011",3.413,140.4700795
"16/12/2011",3.413,188.7979349
"16/12/2011",3.413,212.0685039
"16/12/2011",3.445,136.5335161
"16/12/2011",3.445,140.4700795
"16/12/2011",3.489,129.8980645
"16/12/2011",3.6,129.8980645
"16/12/2011",3.611,136.5335161
"16/12/2011",3.611,140.4700795
"23/12/2011",3.098,218.0541851
"23/12/2011",3.103,129.9845484
"23/12/2011",3.112,210.9052972
"23/12/2011",3.112,218.0541851
"23/12/2011",3.112,218.9995495
"23/12/2011",3.112,219.3577216
"23/12/2011",3.112,219.9387246
"23/12/2011",3.112,220.9477245
"23/12/2011",3.112,222.8258628
"23/12/2011",3.112,222.8743862
"23/12/2011",3.112,223.0661125
"23/12/2011",3.173,196.1713893
"23/12/2011",3.186,129.9845484
"23/12/2011",3.389,140.528765
"23/12/2011",3.389,188.9299752
"23/12/2011",3.389,212.2360401
"23/12/2011",3.413,136.5883871
"23/12/2011",3.413,140.528765
"23/12/2011",3.541,129.9845484
"23/12/2011",3.587,136.5883871
"23/12/2011",3.587,140.528765
"30/12/2011",3.119,130.0710323
"30/12/2011",3.119,196.3586101
"30/12/2011",3.129,211.0740553
"30/12/2011",3.129,218.2302364
"30/12/2011",3.129,219.1773063
"30/12/2011",3.129,219.5359898
"30/12/2011",3.129,220.1178226
"30/12/2011",3.129,221.1282634
"30/12/2011",3.129,223.0090839
"30/12/2011",3.129,223.0576765
"30/12/2011",3.129,223.2496766
"30/12/2011",3.132,218.2302364
"30/12/2011",3.389,140.5874505
"30/12/2011",3.389,189.0620155
"30/12/2011",3.389,212.4035763
"30/12/2011",3.402,136.6432581
"30/12/2011",3.402,140.5874505
"30/12/2011",3.428,130.0710323
"30/12/2011",3.566,136.6432581
"30/12/2011",3.566,140.5874505
"06/01/2012",3.08,130.1575161
"06/01/2012",3.095,196.5458309
"06/01/2012",3.129,218.4062876
"06/01/2012",3.157,211.2428134
"06/01/2012",3.157,218.4062876
"06/01/2012",3.157,219.355063
"06/01/2012",3.157,219.7142581
"06/01/2012",3.157,220.2969205
"06/01/2012",3.157,221.3088023
"06/01/2012",3.157,223.1923049
"06/01/2012",3.157,223.2409668
"06/01/2012",3.157,223.4332408
"06/01/2012",3.158,130.1575161
"06/01/2012",3.422,140.6461359
"06/01/2012",3.422,189.1940558
"06/01/2012",3.422,212.5711125
"06/01/2012",3.439,136.698129
"06/01/2012",3.439,140.6461359
"06/01/2012",3.443,130.1575161
"06/01/2012",3.585,136.698129
"06/01/2012",3.585,140.6461359
"06/01/2012",3.599,130.1575161
"13/01/2012",3.056,130.244
"13/01/2012",3.077,196.7330517
"13/01/2012",3.254,218.5823389
"13/01/2012",3.261,211.4115714
"13/01/2012",3.261,218.5823389
"13/01/2012",3.261,219.5328198
"13/01/2012",3.261,219.8925263
"13/01/2012",3.261,220.4760185
"13/01/2012",3.261,221.4893412
"13/01/2012",3.261,223.3755259
"13/01/2012",3.261,223.4242571
"13/01/2012",3.261,223.6168049
"13/01/2012",3.263,130.244
"13/01/2012",3.477,130.244
"13/01/2012",3.513,140.7048214
"13/01/2012",3.513,189.3260962
"13/01/2012",3.513,212.7386486
"13/01/2012",3.523,136.753
"13/01/2012",3.523,140.7048214
"13/01/2012",3.657,130.244
"13/01/2012",3.666,136.753
"13/01/2012",3.666,140.7048214
"20/01/2012",3.047,130.2792258
"20/01/2012",3.055,196.7796652
"20/01/2012",3.268,211.4997811
"20/01/2012",3.268,218.6755292
"20/01/2012",3.268,219.6258417
"20/01/2012",3.268,219.9856893
"20/01/2012",3.268,220.5694104
"20/01/2012",3.268,221.5831306
"20/01/2012",3.268,223.4700552
"20/01/2012",3.268,223.5188055
"20/01/2012",3.268,223.7114288
"20/01/2012",3.273,130.2792258
"20/01/2012",3.275,218.6755292
"20/01/2012",3.533,140.8086118
"20/01/2012",3.533,189.4214733
"20/01/2012",3.533,212.8336399
"20/01/2012",3.542,136.8564194
"20/01/2012",3.542,140.8086118
"20/01/2012",3.66,130.2792258
"20/01/2012",3.705,136.8564194
"20/01/2012",3.705,140.8086118
"27/01/2012",3.038,196.8262786
"27/01/2012",3.058,130.3144516
"27/01/2012",3.29,130.3144516
"27/01/2012",3.29,211.5879908
"27/01/2012",3.29,218.7687195
"27/01/2012",3.29,219.7188636
"27/01/2012",3.29,220.0788523
"27/01/2012",3.29,220.6628023
"27/01/2012",3.29,221.6769199
"27/01/2012",3.29,223.5645845
"27/01/2012",3.29,223.6133539
"27/01/2012",3.29,223.8060527
"27/01/2012",3.313,218.7687195
"27/01/2012",3.567,140.9124021
"27/01/2012",3.567,189.5168505
"27/01/2012",3.567,212.9286312
"27/01/2012",3.568,136.9598387
"27/01/2012",3.568,140.9124021
"27/01/2012",3.675,130.3144516
"27/01/2012",3.737,136.9598387
"27/01/2012",3.737,140.9124021
"03/02/2012",3.031,196.8728921
"03/02/2012",3.077,130.3496774
"03/02/2012",3.354,130.3496774
"03/02/2012",3.36,211.6762005
"03/02/2012",3.36,218.8619099
"03/02/2012",3.36,219.8118854
"03/02/2012",3.36,220.1720153
"03/02/2012",3.36,220.7561941
"03/02/2012",3.36,221.7707093
"03/02/2012",3.36,223.6591137
"03/02/2012",3.36,223.7079023
"03/02/2012",3.36,223.9006766
"03/02/2012",3.421,218.8619099
"03/02/2012",3.543,130.3496774
"03/02/2012",3.617,141.0161924
"03/02/2012",3.617,189.6122277
"03/02/2012",3.617,213.0236225
"03/02/2012",3.633,137.0632581
"03/02/2012",3.633,141.0161924
"03/02/2012",3.702,130.3496774
"03/02/2012",3.796,137.0632581
"03/02/2012",3.796,141.0161924
"10/02/2012",3.103,196.9195056
"10/02/2012",3.116,130.3849032
"10/02/2012",3.409,211.7644101
"10/02/2012",3.409,218.9551002
"10/02/2012",3.409,219.9049073
"10/02/2012",3.409,220.2651783
"10/02/2012",3.409,220.849586
"10/02/2012",3.409,221.8644987
"10/02/2012",3.409,223.753643
"10/02/2012",3.409,223.8024507
"10/02/2012",3.409,223.9953006
"10/02/2012",3.411,130.3849032
"10/02/2012",3.462,218.9551002
"10/02/2012",3.64,141.1199827
"10/02/2012",3.64,189.7076048
"10/02/2012",3.64,213.1186138
"10/02/2012",3.655,137.1666774
"10/02/2012",3.655,141.1199827
"10/02/2012",3.722,130.3849032
"10/02/2012",3.826,137.1666774
"10/02/2012",3.826,141.1199827
"17/02/2012",3.113,196.9432711
"17/02/2012",3.119,130.4546207
"17/02/2012",3.493,130.4546207
"17/02/2012",3.503,219.1148297
"17/02/2012",3.51,211.916835
"17/02/2012",3.51,219.1148297
"17/02/2012",3.51,220.0651993
"17/02/2012",3.51,220.4257586
"17/02/2012",3.51,221.0106341
"17/02/2012",3.51,222.026359
"17/02/2012",3.51,223.9170153
"17/02/2012",3.51,223.9658621
"17/02/2012",3.51,224.1588663
"17/02/2012",3.695,141.2140357
"17/02/2012",3.695,189.8424834
"17/02/2012",3.695,213.2732106
"17/02/2012",3.703,137.2583103
"17/02/2012",3.703,141.2140357
"17/02/2012",3.781,130.4546207
"17/02/2012",3.874,137.2583103
"17/02/2012",3.874,141.2140357
"24/02/2012",3.129,196.9499007
"24/02/2012",3.145,130.5502069
"24/02/2012",3.541,130.5502069
"24/02/2012",3.55,219.3244636
"24/02/2012",3.555,212.1174212
"24/02/2012",3.555,219.3244636
"24/02/2012",3.555,220.275944
"24/02/2012",3.555,220.636902
"24/02/2012",3.555,221.2224243
"24/02/2012",3.555,222.2392726
"24/02/2012",3.555,224.1320199
"24/02/2012",3.555,224.1809207
"24/02/2012",3.555,224.3741384
"24/02/2012",3.739,141.3007857
"24/02/2012",3.739,190.0069881
"24/02/2012",3.739,213.4725116
"24/02/2012",3.751,137.3411034
"24/02/2012",3.751,141.3007857
"24/02/2012",3.917,137.3411034
"24/02/2012",3.917,141.3007857
"24/02/2012",3.95,130.5502069
"02/03/2012",3.191,196.9565303
"02/03/2012",3.242,130.6457931
"02/03/2012",3.619,130.6457931
"02/03/2012",3.619,219.5340975
"02/03/2012",3.63,212.3180074
"02/03/2012",3.63,219.5340975
"02/03/2012",3.63,220.4866886
"02/03/2012",3.63,220.8480454
"02/03/2012",3.63,221.4342146
"02/03/2012",3.63,222.4521862
"02/03/2012",3.63,224.3470245
"02/03/2012",3.63,224.3959793
"02/03/2012",3.63,224.5894104
"02/03/2012",3.816,141.3875357
"02/03/2012",3.816,190.1714927
"02/03/2012",3.816,213.6718127
"02/03/2012",3.827,137.4238966
"02/03/2012",3.827,141.3875357
"02/03/2012",3.882,130.6457931
"02/03/2012",3.983,137.4238966
"02/03/2012",3.983,141.3875357
"02/03/2012",4.178,130.6457931
"09/03/2012",3.286,196.9631599
"09/03/2012",3.38,130.7413793
"09/03/2012",3.647,219.7437314
"09/03/2012",3.667,130.7413793
"09/03/2012",3.669,212.5185936
"09/03/2012",3.669,219.7437314
"09/03/2012",3.669,220.6974332
"09/03/2012",3.669,221.0591887
"09/03/2012",3.669,221.6460048
"09/03/2012",3.669,222.6650998
"09/03/2012",3.669,224.5620291
"09/03/2012",3.669,224.6110379
"09/03/2012",3.669,224.8046825
"09/03/2012",3.848,141.4742857
"09/03/2012",3.848,190.3359973
"09/03/2012",3.848,213.8711137
"09/03/2012",3.876,137.5066897
